0,24.112,16.075,16.075,48.224,16.075,32.149,24.112,56.261,32.149,32.149,64.299,40.187,120.56,88.411,104.49,120.56,160.75,152.71,136.63,176.82,168.78,120.56,112.52,184.86,176.82,96.448,176.82,176.82,112.52,120.56,88.411,96.448,80.373,64.299,72.336,40.187,48.224,72.336,24.112,72.336,48.224,56.261,48.224,72.336,80.373,24.112,40.187,80.373,96.448,104.49,64.299,40.187,72.336,72.336,56.261,128.6,104.49,128.6,104.49,208.97,160.75,184.86,128.6,176.82,144.67,104.49,144.67,168.78,80.373,112.52,72.336,128.6,104.49,80.373,40.187,64.299,96.448,48.224,32.149,72.336,48.224,32.149,40.187,32.149,56.261,40.187,48.224,48.224,48.224,64.299,48.224,80.373,40.187,88.411,48.224,112.52,72.336,176.82,104.49,136.63,144.67,144.67,128.6,144.67,176.82,136.63,184.86,128.6,80.373,104.49,192.9,112.52,160.75,96.448,80.373,72.336,96.448,24.112,80.373,64.299,88.411,24.112,96.448,48.224,48.224,88.411,72.336,40.187,24.112,24.112,80.373,56.261,56.261,48.224,88.411,56.261,40.187,152.71,56.261,64.299,64.299,96.448,176.82,136.63,152.71,128.6,96.448,144.67,192.9,176.82,112.52,120.56,233.08,128.6,136.63,144.67,136.63,112.52,72.336,88.411,88.411,56.261,80.373,40.187,56.261,56.261,32.149,56.261,72.336,64.299,72.336,80.373,96.448,56.261,32.149,64.299,96.448,24.112,80.373,48.224,88.411,80.373,96.448,64.299,144.67,112.52,160.75,152.71,200.93,128.6,112.52,144.67,136.63,208.97,128.6,88.411,160.75,120.56,136.63,104.49
0,8.0373,32.149,24.112,24.112,24.112,48.224,16.075,32.149,56.261,80.373,48.224,88.411,72.336,112.52,160.75,128.6,208.97,200.93,96.448,192.9,136.63,144.67,120.56,152.71,144.67,152.71,80.373,152.71,80.373,88.411,72.336,96.448,48.224,40.187,72.336,48.224,24.112,96.448,48.224,80.373,72.336,48.224,56.261,40.187,72.336,72.336,24.112,40.187,80.373,32.149,80.373,72.336,48.224,80.373,88.411,104.49,104.49,96.448,104.49,120.56,152.71,160.75,144.67,112.52,120.56,128.6,144.67,120.56,208.97,136.63,104.49,120.56,136.63,88.411,112.52,104.49,40.187,32.149,24.112,48.224,112.52,8.0373,40.187,64.299,24.112,56.261,80.373,72.336,72.336,24.112,32.149,48.224,64.299,64.299,56.261,48.224,72.336,104.49,88.411,176.82,160.75,136.63,144.67,184.86,128.6,176.82,104.49,136.63,168.78,112.52,160.75,136.63,112.52,120.56,144.67,64.299,104.49,80.373,48.224,40.187,96.448,56.261,80.373,48.224,80.373,56.261,32.149,40.187,56.261,16.075,80.373,80.373,72.336,80.373,72.336,64.299,112.52,40.187,120.56,64.299,80.373,96.448,112.52,128.6,192.9,160.75,120.56,128.6,48.224,160.75,112.52,176.82,120.56,144.67,144.67,120.56,152.71,96.448,120.56,88.411,64.299,88.411,32.149,56.261,56.261,88.411,104.49,56.261,40.187,64.299,96.448,96.448,64.299,112.52,72.336,88.411,16.075,112.52,48.224,72.336,56.261,112.52,88.411,96.448,88.411,136.63,160.75,72.336,176.82,176.82,128.6,144.67,112.52,128.6,112.52,152.71,144.67,184.86,96.448,120.56
0,0,32.149,16.075,40.187,56.261,40.187,56.261,32.149,40.187,48.224,16.075,72.336,56.261,96.448,120.56,241.12,257.19,104.49,176.82,152.71,168.78,160.75,144.67,144.67,184.86,136.63,128.6,104.49,136.63,160.75,112.52,112.52,64.299,64.299,88.411,48.224,80.373,48.224,48.224,56.261,16.075,32.149,64.299,64.299,56.261,56.261,120.56,80.373,80.373,80.373,104.49,80.373,96.448,112.52,112.52,120.56,96.448,48.224,176.82,144.67,112.52,152.71,160.75,152.71,120.56,120.56,128.6,176.82,128.6,104.49,128.6,136.63,88.411,64.299,64.299,64.299,64.299,80.373,72.336,80.373,64.299,56.261,48.224,8.0373,48.224,16.075,64.299,40.187,48.224,56.261,72.336,64.299,80.373,56.261,24.112,96.448,96.448,64.299,128.6,160.75,136.63,136.63,273.27,128.6,152.71,184.86,88.411,128.6,160.75,128.6,104.49,152.71,160.75,104.49,88.411,80.373,48.224,40.187,56.261,56.261,48.224,48.224,64.299,48.224,56.261,56.261,56.261,56.261,64.299,64.299,48.224,112.52,96.448,32.149,104.49,96.448,104.49,144.67,136.63,88.411,72.336,120.56,104.49,120.56,176.82,112.52,136.63,160.75,120.56,112.52,112.52,152.71,136.63,160.75,120.56,88.411,104.49,88.411,96.448,88.411,72.336,80.373,88.411,32.149,88.411,56.261,48.224,112.52,24.112,16.075,48.224,48.224,64.299,64.299,96.448,96.448,40.187,56.261,16.075,40.187,96.448,120.56,64.299,56.261,136.63,104.49,120.56,144.67,144.67,120.56,160.75,200.93,144.67,184.86,136.63,176.82,144.67,152.71,152.71,144.67
0,16.075,8.0373,56.261,24.112,16.075,64.299,104.49,40.187,56.261,48.224,64.299,56.261,112.52,96.448,168.78,184.86,144.67,120.56,128.6,200.93,176.82,136.63,152.71,160.75,184.86,192.9,208.97,168.78,152.71,120.56,112.52,96.448,40.187,64.299,48.224,48.224,48.224,40.187,88.411,40.187,56.261,56.261,56.261,48.224,40.187,88.411,40.187,104.49,56.261,80.373,104.49,72.336,40.187,128.6,104.49,96.448,104.49,104.49,168.78,88.411,152.71,120.56,160.75,241.12,184.86,136.63,112.52,120.56,160.75,160.75,72.336,104.49,72.336,48.224,64.299,56.261,64.299,56.261,64.299,56.261,72.336,24.112,48.224,40.187,56.261,72.336,48.224,64.299,56.261,64.299,64.299,32.149,40.187,80.373,104.49,56.261,112.52,152.71,64.299,144.67,136.63,128.6,176.82,208.97,80.373,176.82,120.56,152.71,136.63,104.49,160.75,208.97,120.56,144.67,160.75,96.448,88.411,24.112,32.149,64.299,64.299,88.411,72.336,72.336,40.187,80.373,56.261,56.261,64.299,80.373,64.299,96.448,80.373,40.187,72.336,56.261,32.149,56.261,96.448,128.6,104.49,96.448,112.52,136.63,88.411,72.336,136.63,136.63,152.71,96.448,144.67,112.52,96.448,88.411,96.448,80.373,128.6,128.6,88.411,80.373,104.49,72.336,88.411,40.187,112.52,88.411,56.261,56.261,56.261,40.187,56.261,24.112,104.49,56.261,56.261,64.299,80.373,72.336,40.187,40.187,88.411,104.49,184.86,120.56,160.75,160.75,112.52,120.56,136.63,112.52,200.93,136.63,160.75,112.52,160.75,160.75,104.49,144.67,128.6,225.05
0,0,32.149,0,24.112,64.299,32.149,16.075,48.224,40.187,64.299,48.224,24.112,72.336,80.373,88.411,88.411,200.93,168.78,152.71,241.12,225.05,208.97,144.67,128.6,184.86,160.75,120.56,120.56,88.411,168.78,120.56,136.63,104.49,88.411,32.149,56.261,32.149,32.149,32.149,64.299,80.373,80.373,112.52,64.299,88.411,88.411,120.56,56.261,64.299,56.261,64.299,96.448,72.336,64.299,104.49,88.411,64.299,160.75,120.56,192.9,160.75,152.71,168.78,152.71,176.82,168.78,136.63,152.71,128.6,152.71,136.63,128.6,160.75,96.448,64.299,56.261,72.336,96.448,64.299,64.299,24.112,48.224,24.112,72.336,40.187,96.448,72.336,64.299,48.224,64.299,48.224,96.448,56.261,40.187,24.112,56.261,80.373,88.411,104.49,112.52,200.93,176.82,152.71,120.56,160.75,176.82,120.56,152.71,217.01,120.56,96.448,128.6,168.78,80.373,64.299,120.56,96.448,48.224,40.187,56.261,64.299,48.224,32.149,56.261,8.0373,40.187,32.149,72.336,24.112,48.224,24.112,72.336,96.448,72.336,88.411,64.299,96.448,72.336,56.261,64.299,80.373,160.75,64.299,88.411,72.336,176.82,176.82,168.78,104.49,88.411,120.56,136.63,120.56,168.78,96.448,104.49,104.49,88.411,56.261,96.448,96.448,40.187,32.149,64.299,40.187,80.373,80.373,56.261,72.336,56.261,48.224,40.187,96.448,24.112,64.299,48.224,80.373,64.299,72.336,72.336,72.336,104.49,152.71,88.411,96.448,168.78,96.448,160.75,136.63,136.63,200.93,136.63,168.78,176.82,112.52,160.75,184.86,136.63,160.75,176.82
0,8.0373,24.112,40.187,24.112,56.261,40.187,8.0373,24.112,40.187,80.373,48.224,48.224,32.149,80.373,112.52,160.75,168.78,120.56,176.82,128.6,144.67,192.9,208.97,152.71,168.78,176.82,120.56,120.56,192.9,104.49,72.336,104.49,96.448,96.448,56.261,72.336,88.411,72.336,0,56.261,40.187,32.149,64.299,120.56,72.336,56.261,32.149,48.224,104.49,80.373,72.336,64.299,88.411,64.299,112.52,72.336,96.448,112.52,136.63,168.78,96.448,184.86,128.6,152.71,144.67,120.56,241.12,200.93,152.71,144.67,104.49,48.224,120.56,112.52,48.224,56.261,64.299,48.224,32.149,48.224,40.187,96.448,56.261,64.299,120.56,56.261,104.49,32.149,32.149,96.448,88.411,56.261,56.261,72.336,80.373,48.224,112.52,104.49,120.56,88.411,168.78,160.75,104.49,152.71,168.78,168.78,112.52,152.71,136.63,128.6,184.86,128.6,168.78,168.78,144.67,120.56,40.187,56.261,96.448,64.299,56.261,64.299,40.187,80.373,56.261,56.261,40.187,40.187,72.336,104.49,64.299,48.224,96.448,64.299,64.299,48.224,96.448,72.336,88.411,96.448,72.336,80.373,128.6,120.56,176.82,104.49,184.86,152.71,168.78,160.75,112.52,96.448,152.71,112.52,144.67,152.71,144.67,120.56,128.6,64.299,96.448,96.448,56.261,56.261,72.336,72.336,64.299,24.112,48.224,32.149,24.112,80.373,40.187,80.373,96.448,56.261,48.224,80.373,56.261,56.261,96.448,40.187,112.52,96.448,104.49,128.6,168.78,225.05,217.01,225.05,168.78,152.71,128.6,88.411,168.78,152.71,120.56,136.63,192.9,80.373
0,16.075,8.0373,56.261,32.149,40.187,16.075,32.149,16.075,64.299,48.224,48.224,72.336,80.373,88.411,128.6,96.448,128.6,200.93,184.86,273.27,120.56,136.63,144.67,152.71,176.82,144.67,152.71,96.448,128.6,64.299,136.63,32.149,48.224,80.373,72.336,80.373,48.224,64.299,40.187,40.187,104.49,96.448,56.261,56.261,88.411,48.224,72.336,40.187,40.187,120.56,72.336,56.261,104.49,96.448,88.411,88.411,80.373,112.52,88.411,112.52,152.71,184.86,200.93,192.9,168.78,217.01,152.71,152.71,168.78,120.56,184.86,120.56,112.52,104.49,56.261,88.411,64.299,32.149,88.411,80.373,32.149,40.187,64.299,80.373,40.187,72.336,32.149,56.261,64.299,48.224,8.0373,40.187,72.336,56.261,72.336,80.373,96.448,72.336,80.373,136.63,120.56,184.86,112.52,208.97,120.56,152.71,96.448,160.75,217.01,192.9,160.75,144.67,184.86,120.56,96.448,136.63,56.261,96.448,56.261,40.187,32.149,80.373,40.187,32.149,64.299,64.299,64.299,96.448,72.336,24.112,40.187,112.52,80.373,128.6,120.56,56.261,32.149,80.373,104.49,56.261,112.52,120.56,136.63,112.52,176.82,136.63,128.6,160.75,80.373,184.86,96.448,96.448,96.448,160.75,160.75,160.75,104.49,88.411,112.52,88.411,56.261,48.224,32.149,72.336,80.373,88.411,72.336,104.49,48.224,72.336,48.224,56.261,64.299,56.261,40.187,96.448,64.299,72.336,56.261,64.299,80.373,56.261,64.299,80.373,104.49,144.67,168.78,144.67,241.12,184.86,112.52,184.86,128.6,160.75,176.82,176.82,112.52,160.75,128.6,176.82
0,48.224,24.112,40.187,40.187,40.187,64.299,64.299,32.149,40.187,40.187,56.261,8.0373,8.0373,56.261,112.52,88.411,112.52,80.373,160.75,160.75,120.56,88.411,168.78,192.9,192.9,225.05,208.97,184.86,112.52,176.82,120.56,152.71,64.299,48.224,48.224,32.149,48.224,16.075,80.373,56.261,48.224,64.299,32.149,48.224,32.149,48.224,96.448,40.187,96.448,80.373,72.336,56.261,56.261,112.52,24.112,64.299,64.299,48.224,128.6,144.67,192.9,225.05,176.82,208.97,225.05,217.01,128.6,152.71,184.86,136.63,136.63,104.49,152.71,88.411,104.49,56.261,88.411,48.224,72.336,88.411,40.187,32.149,32.149,24.112,56.261,56.261,64.299,56.261,40.187,80.373,80.373,48.224,56.261,56.261,72.336,64.299,88.411,48.224,104.49,128.6,128.6,120.56,200.93,152.71,120.56,112.52,136.63,168.78,128.6,144.67,225.05,217.01,88.411,217.01,128.6,96.448,72.336,64.299,88.411,40.187,24.112,64.299,32.149,88.411,72.336,48.224,72.336,32.149,40.187,56.261,48.224,88.411,56.261,96.448,88.411,88.411,48.224,64.299,16.075,64.299,48.224,72.336,120.56,72.336,168.78,112.52,128.6,120.56,128.6,176.82,168.78,88.411,168.78,160.75,160.75,152.71,64.299,176.82,112.52,96.448,80.373,56.261,32.149,64.299,64.299,96.448,72.336,48.224,88.411,72.336,88.411,104.49,64.299,56.261,88.411,56.261,80.373,88.411,80.373,64.299,80.373,32.149,104.49,112.52,80.373,96.448,96.448,168.78,176.82,217.01,249.16,168.78,144.67,168.78,120.56,184.86,241.12,152.71,112.52,128.6
0,16.075,16.075,32.149,40.187,24.112,32.149,56.261,40.187,8.0373,64.299,32.149,72.336,48.224,96.448,56.261,128.6,56.261,176.82,233.08,128.6,225.05,144.67,168.78,176.82,152.71,160.75,208.97,104.49,136.63,104.49,104.49,64.299,64.299,88.411,56.261,72.336,40.187,40.187,64.299,80.373,72.336,56.261,96.448,80.373,64.299,24.112,72.336,72.336,32.149,48.224,72.336,64.299,120.56,72.336,88.411,104.49,104.49,104.49,72.336,104.49,160.75,144.67,184.86,120.56,152.71,168.78,152.71,136.63,152.71,128.6,104.49,136.63,96.448,120.56,80.373,32.149,56.261,48.224,48.224,80.373,88.411,56.261,48.224,32.149,32.149,40.187,64.299,64.299,48.224,16.075,88.411,56.261,48.224,120.56,104.49,72.336,72.336,96.448,144.67,104.49,120.56,208.97,104.49,144.67,168.78,192.9,241.12,96.448,144.67,152.71,192.9,225.05,136.63,104.49,88.411,104.49,96.448,48.224,56.261,64.299,88.411,56.261,48.224,40.187,88.411,24.112,56.261,56.261,56.261,80.373,56.261,112.52,104.49,104.49,56.261,72.336,56.261,48.224,88.411,128.6,160.75,56.261,120.56,152.71,80.373,128.6,144.67,112.52,120.56,152.71,104.49,184.86,72.336,104.49,160.75,120.56,152.71,152.71,136.63,136.63,80.373,96.448,56.261,64.299,64.299,32.149,56.261,128.6,56.261,56.261,64.299,56.261,88.411,56.261,48.224,72.336,72.336,16.075,64.299,56.261,72.336,40.187,96.448,56.261,128.6,136.63,176.82,168.78,184.86,241.12,136.63,233.08,136.63,128.6,144.67,200.93,152.71,233.08,168.78,168.78
0,16.075,16.075,16.075,24.112,16.075,32.149,24.112,48.224,32.149,48.224,32.149,16.075,56.261,48.224,120.56,136.63,104.49,144.67,217.01,168.78,217.01,192.9,120.56,144.67,136.63,184.86,192.9,144.67,136.63,208.97,120.56,88.411,88.411,80.373,128.6,56.261,40.187,40.187,56.261,24.112,48.224,64.299,120.56,72.336,80.373,88.411,72.336,32.149,56.261,56.261,104.49,88.411,64.299,80.373,16.075,112.52,120.56,72.336,88.411,160.75,184.86,176.82,176.82,233.08,184.86,208.97,136.63,144.67,200.93,112.52,128.6,120.56,176.82,48.224,40.187,80.373,48.224,40.187,32.149,48.224,32.149,16.075,24.112,64.299,24.112,32.149,40.187,48.224,56.261,32.149,64.299,56.261,48.224,80.373,88.411,64.299,88.411,64.299,120.56,112.52,112.52,152.71,184.86,104.49,144.67,184.86,184.86,208.97,136.63,168.78,136.63,184.86,152.71,104.49,48.224,80.373,64.299,80.373,32.149,64.299,64.299,24.112,48.224,40.187,56.261,64.299,40.187,64.299,104.49,48.224,80.373,48.224,80.373,88.411,56.261,56.261,40.187,80.373,72.336,104.49,40.187,48.224,72.336,192.9,136.63,136.63,104.49,128.6,144.67,128.6,184.86,176.82,160.75,192.9,112.52,136.63,96.448,136.63,96.448,120.56,96.448,24.112,56.261,48.224,40.187,64.299,72.336,56.261,24.112,40.187,80.373,16.075,64.299,40.187,72.336,48.224,88.411,80.373,88.411,88.411,64.299,80.373,64.299,48.224,104.49,184.86,128.6,184.86,104.49,184.86,152.71,168.78,192.9,168.78,160.75,136.63,152.71,88.411,200.93,128.6
0,24.112,40.187,0,56.261,24.112,48.224,48.224,24.112,64.299,40.187,24.112,32.149,56.261,64.299,136.63,80.373,120.56,144.67,152.71,192.9,176.82,192.9,152.71,128.6,144.67,200.93,152.71,200.93,200.93,80.373,184.86,88.411,104.49,72.336,96.448,88.411,40.187,64.299,64.299,56.261,64.299,56.261,56.261,96.448,64.299,104.49,72.336,48.224,80.373,72.336,80.373,64.299,96.448,160.75,72.336,96.448,128.6,120.56,136.63,144.67,72.336,128.6,160.75,96.448,168.78,152.71,176.82,249.16,208.97,192.9,128.6,120.56,104.49,168.78,56.261,120.56,56.261,48.224,72.336,80.373,48.224,72.336,112.52,56.261,56.261,88.411,32.149,24.112,32.149,88.411,56.261,80.373,32.149,16.075,48.224,64.299,96.448,112.52,112.52,112.52,128.6,152.71,152.71,160.75,200.93,136.63,120.56,120.56,80.373,176.82,96.448,96.448,176.82,88.411,112.52,64.299,104.49,96.448,48.224,40.187,32.149,56.261,56.261,16.075,24.112,48.224,64.299,56.261,56.261,80.373,56.261,80.373,48.224,80.373,88.411,64.299,72.336,120.56,96.448,72.336,128.6,112.52,56.261,104.49,104.49,152.71,136.63,152.71,160.75,112.52,152.71,128.6,144.67,128.6,104.49,120.56,160.75,192.9,64.299,72.336,48.224,88.411,40.187,32.149,72.336,136.63,64.299,48.224,96.448,32.149,16.075,56.261,72.336,40.187,32.149,56.261,80.373,40.187,112.52,80.373,80.373,128.6,80.373,96.448,96.448,160.75,128.6,120.56,104.49,168.78,168.78,136.63,168.78,160.75,160.75,136.63,208.97,136.63,168.78,192.9
0,8.0373,8.0373,40.187,24.112,16.075,40.187,32.149,32.149,64.299,48.224,24.112,64.299,56.261,24.112,112.52,112.52,32.149,273.27,184.86,200.93,112.52,144.67,225.05,200.93,200.93,152.71,176.82,160.75,136.63,112.52,152.71,152.71,104.49,32.149,56.261,56.261,72.336,48.224,40.187,64.299,64.299,72.336,88.411,80.373,56.261,96.448,8.0373,72.336,32.149,80.373,72.336,88.411,96.448,72.336,48.224,80.373,56.261,56.261,120.56,144.67,144.67,96.448,200.93,160.75,184.86,176.82,144.67,233.08,136.63,144.67,217.01,192.9,104.49,160.75,72.336,64.299,72.336,48.224,32.149,64.299,40.187,64.299,32.149,48.224,96.448,88.411,64.299,16.075,80.373,48.224,80.373,56.261,80.373,96.448,24.112,80.373,80.373,104.49,88.411,144.67,120.56,160.75,136.63,176.82,176.82,249.16,241.12,257.19,249.16,208.97,120.56,160.75,217.01,144.67,128.6,80.373,64.299,40.187,40.187,24.112,56.261,40.187,48.224,56.261,32.149,56.261,40.187,88.411,104.49,48.224,56.261,80.373,72.336,56.261,64.299,88.411,72.336,32.149,72.336,64.299,64.299,72.336,56.261,72.336,80.373,168.78,168.78,241.12,184.86,112.52,152.71,120.56,176.82,112.52,96.448,120.56,128.6,136.63,128.6,136.63,40.187,64.299,56.261,120.56,48.224,56.261,64.299,40.187,56.261,80.373,80.373,48.224,48.224,104.49,88.411,32.149,80.373,96.448,48.224,56.261,72.336,88.411,72.336,120.56,120.56,112.52,144.67,160.75,168.78,136.63,152.71,200.93,160.75,208.97,168.78,176.82,225.05,184.86,128.6,96.448
0,16.075,24.112,0,32.149,16.075,32.149,64.299,56.261,40.187,8.0373,64.299,16.075,48.224,104.49,48.224,80.373,160.75,128.6,217.01,241.12,257.19,225.05,305.42,192.9,152.71,144.67,225.05,160.75,136.63,120.56,144.67,128.6,120.56,80.373,48.224,64.299,72.336,32.149,64.299,56.261,32.149,32.149,128.6,56.261,64.299,64.299,64.299,88.411,32.149,88.411,72.336,64.299,96.448,64.299,72.336,80.373,88.411,96.448,80.373,136.63,120.56,152.71,128.6,200.93,160.75,208.97,176.82,225.05,184.86,200.93,128.6,217.01,144.67,88.411,56.261,72.336,64.299,80.373,88.411,56.261,48.224,88.411,40.187,80.373,32.149,16.075,80.373,88.411,40.187,72.336,40.187,88.411,56.261,72.336,72.336,56.261,48.224,80.373,136.63,160.75,120.56,176.82,120.56,184.86,160.75,249.16,273.27,200.93,168.78,144.67,168.78,136.63,152.71,136.63,96.448,80.373,88.411,88.411,80.373,40.187,40.187,72.336,32.149,24.112,56.261,56.261,48.224,80.373,32.149,104.49,56.261,40.187,48.224,40.187,56.261,80.373,72.336,80.373,104.49,48.224,56.261,72.336,72.336,96.448,48.224,88.411,152.71,120.56,176.82,144.67,136.63,168.78,144.67,112.52,233.08,152.71,128.6,128.6,200.93,80.373,64.299,80.373,48.224,56.261,48.224,64.299,56.261,56.261,56.261,56.261,24.112,48.224,48.224,32.149,40.187,64.299,48.224,32.149,80.373,64.299,72.336,112.52,72.336,112.52,112.52,112.52,144.67,160.75,176.82,112.52,192.9,136.63,160.75,225.05,112.52,184.86,160.75,176.82,184.86,160.75
0,8.0373,24.112,48.224,64.299,32.149,32.149,32.149,32.149,24.112,64.299,40.187,72.336,56.261,64.299,64.299,128.6,208.97,72.336,128.6,160.75,168.78,176.82,233.08,168.78,233.08,208.97,88.411,192.9,136.63,136.63,96.448,64.299,40.187,80.373,72.336,56.261,56.261,56.261,56.261,32.149,40.187,64.299,40.187,72.336,40.187,56.261,64.299,56.261,72.336,80.373,56.261,64.299,80.373,56.261,112.52,56.261,96.448,96.448,72.336,144.67,184.86,160.75,160.75,184.86,160.75,112.52,217.01,128.6,184.86,176.82,208.97,152.71,96.448,96.448,128.6,72.336,112.52,96.448,56.261,48.224,32.149,56.261,56.261,8.0373,56.261,80.373,56.261,88.411,72.336,56.261,56.261,32.149,40.187,48.224,72.336,32.149,80.373,56.261,72.336,96.448,104.49,120.56,144.67,160.75,160.75,160.75,144.67,160.75,128.6,241.12,152.71,176.82,96.448,104.49,72.336,72.336,120.56,64.299,72.336,56.261,48.224,72.336,48.224,56.261,32.149,80.373,40.187,40.187,56.261,64.299,104.49,48.224,40.187,64.299,48.224,96.448,40.187,112.52,80.373,112.52,80.373,64.299,88.411,64.299,96.448,72.336,152.71,136.63,112.52,152.71,144.67,144.67,152.71,136.63,112.52,176.82,96.448,128.6,176.82,80.373,96.448,8.0373,72.336,80.373,56.261,56.261,72.336,64.299,56.261,56.261,80.373,56.261,40.187,64.299,24.112,56.261,88.411,64.299,72.336,80.373,56.261,72.336,80.373,104.49,72.336,104.49,80.373,168.78,112.52,144.67,120.56,257.19,297.38,176.82,233.08,152.71,176.82,225.05,208.97,160.75
0,8.0373,16.075,32.149,24.112,24.112,32.149,32.149,24.112,40.187,64.299,24.112,8.0373,56.261,104.49,32.149,88.411,144.67,144.67,200.93,168.78,225.05,144.67,225.05,184.86,144.67,152.71,160.75,200.93,128.6,120.56,96.448,88.411,64.299,144.67,88.411,32.149,48.224,40.187,32.149,40.187,48.224,16.075,48.224,56.261,56.261,56.261,80.373,72.336,40.187,56.261,48.224,32.149,104.49,72.336,128.6,56.261,48.224,152.71,104.49,72.336,120.56,96.448,217.01,120.56,200.93,176.82,217.01,144.67,249.16,176.82,128.6,88.411,96.448,112.52,88.411,120.56,80.373,24.112,72.336,64.299,56.261,56.261,64.299,80.373,64.299,56.261,96.448,40.187,88.411,40.187,48.224,80.373,24.112,80.373,72.336,80.373,32.149,80.373,56.261,120.56,160.75,144.67,168.78,120.56,184.86,144.67,273.27,168.78,217.01,144.67,120.56,192.9,192.9,144.67,88.411,88.411,104.49,72.336,40.187,48.224,64.299,48.224,56.261,40.187,56.261,72.336,24.112,48.224,64.299,32.149,96.448,48.224,96.448,56.261,72.336,104.49,72.336,96.448,128.6,88.411,104.49,32.149,56.261,88.411,120.56,104.49,120.56,112.52,184.86,144.67,136.63,168.78,96.448,176.82,128.6,136.63,104.49,144.67,64.299,88.411,104.49,72.336,72.336,64.299,80.373,24.112,88.411,72.336,40.187,16.075,72.336,40.187,56.261,32.149,80.373,88.411,40.187,56.261,40.187,72.336,48.224,64.299,80.373,56.261,128.6,160.75,136.63,136.63,176.82,168.78,233.08,176.82,184.86,184.86,200.93,176.82,160.75,160.75,144.67,152.71
0,16.075,8.0373,24.112,80.373,40.187,48.224,8.0373,40.187,24.112,56.261,72.336,64.299,48.224,48.224,72.336,64.299,160.75,152.71,176.82,241.12,233.08,128.6,176.82,225.05,200.93,217.01,208.97,200.93,168.78,152.71,120.56,128.6,88.411,80.373,72.336,48.224,32.149,48.224,56.261,32.149,48.224,48.224,56.261,40.187,80.373,64.299,72.336,80.373,48.224,48.224,48.224,104.49,40.187,80.373,104.49,120.56,128.6,80.373,88.411,120.56,160.75,144.67,120.56,257.19,241.12,168.78,184.86,192.9,192.9,192.9,192.9,184.86,128.6,168.78,64.299,96.448,48.224,80.373,64.299,120.56,80.373,72.336,88.411,48.224,56.261,64.299,80.373,56.261,48.224,32.149,64.299,64.299,80.373,112.52,48.224,88.411,96.448,96.448,88.411,104.49,176.82,128.6,136.63,208.97,217.01,208.97,208.97,152.71,136.63,128.6,200.93,168.78,96.448,88.411,152.71,80.373,40.187,72.336,56.261,40.187,80.373,32.149,64.299,48.224,64.299,56.261,56.261,48.224,64.299,40.187,72.336,64.299,56.261,24.112,80.373,72.336,56.261,32.149,72.336,64.299,72.336,80.373,72.336,64.299,128.6,160.75,96.448,192.9,160.75,192.9,168.78,184.86,152.71,208.97,160.75,128.6,160.75,152.71,96.448,96.448,64.299,64.299,88.411,40.187,48.224,56.261,64.299,64.299,64.299,40.187,24.112,32.149,96.448,80.373,40.187,96.448,56.261,64.299,56.261,64.299,56.261,72.336,88.411,72.336,80.373,72.336,184.86,152.71,128.6,136.63,136.63,192.9,281.31,120.56,176.82,176.82,168.78,144.67,136.63,249.16
0,8.0373,16.075,48.224,40.187,56.261,32.149,40.187,24.112,72.336,24.112,72.336,64.299,40.187,72.336,64.299,72.336,72.336,128.6,144.67,168.78,144.67,208.97,144.67,104.49,208.97,217.01,176.82,120.56,128.6,128.6,88.411,72.336,48.224,64.299,64.299,80.373,40.187,16.075,56.261,56.261,56.261,80.373,72.336,80.373,48.224,80.373,56.261,72.336,104.49,40.187,72.336,72.336,64.299,80.373,104.49,48.224,56.261,88.411,72.336,80.373,136.63,144.67,112.52,233.08,168.78,184.86,104.49,200.93,225.05,217.01,200.93,176.82,144.67,128.6,136.63,96.448,72.336,80.373,48.224,48.224,56.261,32.149,32.149,72.336,56.261,72.336,40.187,48.224,104.49,56.261,72.336,48.224,64.299,64.299,32.149,16.075,48.224,96.448,56.261,72.336,96.448,184.86,152.71,192.9,152.71,160.75,281.31,249.16,128.6,160.75,168.78,160.75,88.411,88.411,96.448,64.299,48.224,64.299,32.149,64.299,48.224,56.261,24.112,48.224,72.336,16.075,64.299,56.261,72.336,64.299,64.299,72.336,64.299,72.336,88.411,80.373,72.336,64.299,80.373,80.373,80.373,112.52,96.448,72.336,88.411,128.6,120.56,168.78,120.56,144.67,144.67,144.67,96.448,176.82,144.67,192.9,128.6,120.56,128.6,152.71,88.411,48.224,32.149,72.336,40.187,96.448,64.299,48.224,56.261,48.224,96.448,56.261,48.224,48.224,56.261,72.336,80.373,112.52,88.411,104.49,56.261,56.261,88.411,72.336,136.63,80.373,136.63,184.86,128.6,144.67,144.67,152.71,144.67,168.78,225.05,160.75,184.86,233.08,120.56,168.78
